Generation	CellName	Probability_BASALB	Probability_BASALA
0	Hs_578T	0.981	0.019000000000000017
0	HCC1187	0.044	0.956
0	MDAMB157	0.973	0.027000000000000024
0	MDAMB436	0.958	0.04200000000000004
0	BT549	0.981	0.019000000000000017
0	BT20	0.045	0.955
0	BT549.1	0.98	0.020000000000000018
0	CAL120	0.963	0.03700000000000003
0	CAL51	0.957	0.04300000000000004
0	CAL851	0.05	0.95
0	DU4475	0.909	0.09099999999999997
0	HBL100	0.984	0.016000000000000014
0	HCC1143	0.071	0.929
0	HCC1187.1	0.074	0.926
0	HCC1395	0.965	0.03500000000000003
0	HCC1569	0.089	0.911
0	HCC1599	0.038	0.962
0	HCC1806	0.123	0.877
0	HCC1937	0.022	0.978
0	HCC1954	0.032	0.968
0	HCC3153	0.094	0.906
0	HCC38	0.799	0.20099999999999996
0	HCC70	0.026	0.974
0	HDQP1	0.045	0.955
0	HS578T	0.984	0.016000000000000014
0	JIMT1	0.06	0.94
0	MACLS2	0.068	0.9319999999999999
0	MB157	0.861	0.139
0	MDAMB157.1	0.976	0.02400000000000002
0	MDAMB231	0.981	0.019000000000000017
0	MDAMB436.1	0.971	0.029000000000000026
0	MDAMB468	0.036	0.964
0	MX1	0.137	0.863
0	SKBR7	0.946	0.05400000000000005
0	SUM102	0.721	0.279
0	SUM1315	0.984	0.016000000000000014
0	SUM149	0.118	0.882
0	SUM159	0.976	0.02400000000000002
0	SUM229	0.18	0.8200000000000001
0	SW527	0.917	0.08299999999999996
0	UACC3199	0.762	0.238
0	CAL120.1	0.966	0.03400000000000003
0	HCC38.1	0.778	0.22199999999999998
0	HCC1599.1	0.045	0.955
0	HCC1395.1	0.941	0.05900000000000005
0	MDAMB468.1	0.012	0.988
0	MDAMB231.1	0.96	0.040000000000000036
0	HCC1954.1	0.028	0.972
0	JIMT1.1	0.046	0.954
0	HDQP1.1	0.057	0.943
0	HMC18	0.93	0.06999999999999995
0	BT20.1	0.026	0.974
0	HCC1806.1	0.124	0.876
0	HCC2157	0.064	0.9359999999999999
0	HCC1500	0.132	0.868
0	HCC1143.1	0.062	0.938
0	CAL51.1	0.927	0.07299999999999995
0	CAL851.1	0.074	0.926
0	HCC1569.1	0.146	0.854
0	HCC70.1	0.017	0.983
0	DU4475.1	0.872	0.128
0	HCC1937.1	0.019	0.981
1	Hs_578T	0.9845524486642334	0.015447551335766585
1	HCC1187	0.06046812600826138	0.9395318739917387
1	MDAMB157	0.9820173566127647	0.01798264338723532
1	MDAMB436	0.9707914079882632	0.029208592011736756
1	BT549	0.9882982989384875	0.01170170106151247
1	BT20	0.034550212059614616	0.9654497879403854
1	BT549.1	0.9765276211736168	0.0234723788263832
1	CAL120	0.9715068068404195	0.028493193159580543
1	CAL51	0.9579372557570763	0.042062744242923666
1	CAL851	0.052643979923855326	0.9473560200761447
1	DU4475	0.8799417374111046	0.1200582625888954
1	HBL100	0.9632584323136955	0.036741567686304544
1	HCC1143	0.059977615667027334	0.9400223843329727
1	HCC1187.1	0.10142280946564952	0.8985771905343505
1	HCC1395	0.975073913578915	0.02492608642108496
1	HCC1569	0.1112296180021951	0.8887703819978049
1	HCC1599	0.02557062299422872	0.9744293770057713
1	HCC1806	0.09981466124268694	0.9001853387573131
1	HCC1937	0.01572748257736201	0.984272517422638
1	HCC1954	0.031675604702729065	0.9683243952972709
1	HCC3153	0.07230350907368883	0.9276964909263111
1	HCC38	0.7447157529163747	0.2552842470836253
1	HCC70	0.02492574001894154	0.9750742599810585
1	HDQP1	0.017329106918022544	0.9826708930819774
1	HS578T	0.9913895149605366	0.008610485039463378
1	JIMT1	0.04719051729530931	0.9528094827046907
1	MACLS2	0.060006313608164295	0.9399936863918357
1	MB157	0.834125966438563	0.16587403356143704
1	MDAMB157.1	0.9811785554393339	0.018821444560666145
1	MDAMB231	0.9639355085959521	0.03606449140404788
1	MDAMB436.1	0.982467545766188	0.017532454233812
1	MDAMB468	0.04221601534817817	0.9577839846518218
1	MX1	0.13008039178661063	0.8699196082133893
1	SKBR7	0.9579469385202014	0.04205306147979859
1	SUM102	0.6852217273663083	0.31477827263369174
1	SUM1315	0.987700933794158	0.01229906620584198
1	SUM149	0.10598598636837549	0.8940140136316245
1	SUM159	0.984664973967516	0.015335026032484045
1	SUM229	0.2219794129455012	0.7780205870544988
1	SW527	0.896991105326733	0.10300889467326702
1	UACC3199	0.6878452605345783	0.3121547394654217
1	CAL120.1	0.9694405237517553	0.030559476248244732
1	HCC38.1	0.6798756956403208	0.3201243043596792
1	HCC1599.1	0.04356038468385831	0.9564396153161416
1	HCC1395.1	0.9629165471799167	0.037083452820083296
1	MDAMB468.1	0.012907656960197387	0.9870923430398026
1	MDAMB231.1	0.9754344125243601	0.02456558747563986
1	HCC1954.1	0.015061344469387103	0.9849386555306129
1	JIMT1.1	0.03539673282442626	0.9646032671755738
1	HDQP1.1	0.05330090598216255	0.9466990940178375
1	HMC18	0.9454583639970112	0.05454163600298878
1	BT20.1	0.02402807710241033	0.9759719228975897
1	HCC1806.1	0.15790836727738378	0.8420916327226162
1	HCC2157	0.06703287796861056	0.9329671220313894
1	HCC1500	0.13144909971169388	0.8685509002883061
1	HCC1143.1	0.04565900275340387	0.9543409972465962
1	CAL51.1	0.9164736732253181	0.08352632677468186
1	CAL851.1	0.08820343703042198	0.911796562969578
1	HCC1569.1	0.179863819432955	0.820136180567045
1	HCC70.1	0.00453399004217577	0.9954660099578242
1	DU4475.1	0.830077242419743	0.169922757580257
1	HCC1937.1	0.007277520445774451	0.9927224795542255
2	Hs_578T	0.9838408809203432	0.016159119079656836
2	HCC1187	0.06760970763098222	0.9323902923690178
2	MDAMB157	0.9823102652019494	0.017689734798050583
2	MDAMB436	0.9664019003498748	0.03359809965012517
2	BT549	0.9932416946847762	0.0067583053152238115
2	BT20	0.049599997891354136	0.9504000021086458
2	BT549.1	0.9756202105233506	0.024379789476649427
2	CAL120	0.9842846875865359	0.015715312413464133
2	CAL51	0.957042283022429	0.042957716977571
2	CAL851	0.038819316124862675	0.9611806838751373
2	DU4475	0.8829417159604199	0.11705828403958007
2	HBL100	0.9764013988195703	0.023598601180429668
2	HCC1143	0.078599992020163	0.921400007979837
2	HCC1187.1	0.11423091907271163	0.8857690809272883
2	HCC1395	0.9768870019931285	0.0231129980068715
2	HCC1569	0.15591950449067013	0.8440804955093298
2	HCC1599	0.02613867261589427	0.9738613273841057
2	HCC1806	0.10943996209907934	0.8905600379009206
2	HCC1937	0.014079677707031363	0.9859203222929687
2	HCC1954	0.038632103150938964	0.961367896849061
2	HCC3153	0.07083987497614264	0.9291601250238574
2	HCC38	0.7563958058566564	0.24360419414334356
2	HCC70	0.025073272738322595	0.9749267272616774
2	HDQP1	0.01999625554697932	0.9800037444530206
2	HS578T	0.9950273459405135	0.004972654059486548
2	JIMT1	0.05395916358840101	0.946040836411599
2	MACLS2	0.07942815503415578	0.9205718449658442
2	MB157	0.8042391740953247	0.19576082590467525
2	MDAMB157.1	0.9761805763193282	0.023819423680671803
2	MDAMB231	0.9714507216749225	0.028549278325077476
2	MDAMB436.1	0.9844455270691106	0.015554472930889407
2	MDAMB468	0.03579214127636416	0.9642078587236358
2	MX1	0.11742243286340466	0.8825775671365953
2	SKBR7	0.9760040609498593	0.023995939050140747
2	SUM102	0.6849954857681738	0.3150045142318262
2	SUM1315	0.9712702038377204	0.028729796162279553
2	SUM149	0.13582269538245192	0.864177304617548
2	SUM159	0.9882267928783521	0.011773207121647866
2	SUM229	0.2699363141950071	0.7300636858049929
2	SW527	0.8710233333897847	0.12897666661021534
2	UACC3199	0.6466823398344307	0.3533176601655693
2	CAL120.1	0.9708488682000047	0.02915113179999529
2	HCC38.1	0.6322020278653812	0.36779797213461884
2	HCC1599.1	0.06252810477170581	0.9374718952282942
2	HCC1395.1	0.9699091432595158	0.030090856740484173
2	MDAMB468.1	0.019619789332733558	0.9803802106672664
2	MDAMB231.1	0.9731603378447359	0.02683966215526412
2	HCC1954.1	0.01835445942422315	0.9816455405757768
2	JIMT1.1	0.06825802925360767	0.9317419707463923
2	HDQP1.1	0.0833921595949719	0.9166078404050281
2	HMC18	0.9617002863474777	0.03829971365252227
2	BT20.1	0.023997455460884613	0.9760025445391154
2	HCC1806.1	0.2210790583962661	0.7789209416037339
2	HCC2157	0.09360256720325587	0.9063974327967441
2	HCC1500	0.13393063445155934	0.8660693655484406
2	HCC1143.1	0.06825052265274059	0.9317494773472594
2	CAL51.1	0.9110410179331988	0.0889589820668012
2	CAL851.1	0.13019044819875344	0.8698095518012465
2	HCC1569.1	0.21396664026686846	0.7860333597331315
2	HCC70.1	0.014934815793159865	0.9850651842068401
2	DU4475.1	0.81207923516406	0.18792076483594
2	HCC1937.1	0.00665908105427626	0.9933409189457237
3	Hs_578T	0.9843600830099616	0.015639916990038416
3	HCC1187	0.07656321950894455	0.9234367804910555
3	MDAMB157	0.9767707313505306	0.023229268649469392
3	MDAMB436	0.9792381103308181	0.02076188966918191
3	BT549	0.9929863765687393	0.007013623431260663
3	BT20	0.046680744996673004	0.953319255003327
3	BT549.1	0.9701113487498676	0.029888651250132403
3	CAL120	0.9719377338478588	0.028062266152141246
3	CAL51	0.9611800750729395	0.038819924927060545
3	CAL851	0.04353072386067891	0.9564692761393211
3	DU4475	0.8937738874539007	0.10622611254609926
3	HBL100	0.977114853036053	0.022885146963946945
3	HCC1143	0.07723787570212669	0.9227621242978733
3	HCC1187.1	0.11651136820097703	0.8834886317990229
3	HCC1395	0.9719796324422185	0.028020367557781478
3	HCC1569	0.15718987470051612	0.8428101252994838
3	HCC1599	0.03605262839641156	0.9639473716035885
3	HCC1806	0.11620231579118143	0.8837976842088185
3	HCC1937	0.022118899113045227	0.9778811008869548
3	HCC1954	0.03386761446566928	0.9661323855343307
3	HCC3153	0.04966947280971779	0.9503305271902822
3	HCC38	0.7239371451424423	0.27606285485755766
3	HCC70	0.02290933710293531	0.9770906628970647
3	HDQP1	0.02559049928024791	0.9744095007197521
3	HS578T	0.9909673285737955	0.009032671426204453
3	JIMT1	0.07105038188099148	0.9289496181190086
3	MACLS2	0.0871430174213916	0.9128569825786084
3	MB157	0.8324676457138552	0.16753235428614477
3	MDAMB157.1	0.9588680464046047	0.04113195359539534
3	MDAMB231	0.9626965084072893	0.037303491592710736
3	MDAMB436.1	0.9807757622775802	0.019224237722419768
3	MDAMB468	0.03896924158406229	0.9610307584159377
3	MX1	0.1521836042007129	0.8478163957992871
3	SKBR7	0.959465733849113	0.040534266150886955
3	SUM102	0.6841178809416842	0.31588211905831576
3	SUM1315	0.9566881664729159	0.04331183352708412
3	SUM149	0.13919730154673193	0.8608026984532681
3	SUM159	0.9828673124501766	0.017132687549823444
3	SUM229	0.26838570382600446	0.7316142961739955
3	SW527	0.859352112919737	0.140647887080263
3	UACC3199	0.6427752448449144	0.35722475515508556
3	CAL120.1	0.9674434517033876	0.032556548296612364
3	HCC38.1	0.6263055817747456	0.3736944182252544
3	HCC1599.1	0.08174116700825608	0.9182588329917439
3	HCC1395.1	0.9780518739016496	0.021948126098350396
3	MDAMB468.1	0.02512700994696873	0.9748729900530313
3	MDAMB231.1	0.9859527660826959	0.014047233917304114
3	HCC1954.1	0.027705830607076664	0.9722941693929233
3	JIMT1.1	0.06866914254729127	0.9313308574527087
3	HDQP1.1	0.07441784964916821	0.9255821503508318
3	HMC18	0.9605073264108906	0.03949267358910935
3	BT20.1	0.02386250835572313	0.9761374916442769
3	HCC1806.1	0.23296284939111542	0.7670371506088846
3	HCC2157	0.09361484700901196	0.9063851529909881
3	HCC1500	0.13541239665516977	0.8645876033448302
3	HCC1143.1	0.06982407775291939	0.9301759222470806
3	CAL51.1	0.9115774188809563	0.08842258111904366
3	CAL851.1	0.14310929091016475	0.8568907090898352
3	HCC1569.1	0.21120187490757797	0.7887981250924221
3	HCC70.1	0.012614809753543944	0.9873851902464561
3	DU4475.1	0.7988661239326609	0.20113387606733912
3	HCC1937.1	0.008216974274567258	0.9917830257254328
4	Hs_578T	0.9795689586094828	0.020431041390517213
4	HCC1187	0.09804706865695455	0.9019529313430454
4	MDAMB157	0.969856444384627	0.030143555615372963
4	MDAMB436	0.9707807915750418	0.029219208424958176
4	BT549	0.9953083676569141	0.004691632343085894
4	BT20	0.06740652182007253	0.9325934781799274
4	BT549.1	0.9698602276362502	0.03013977236374976
4	CAL120	0.9704785452753775	0.02952145472462253
4	CAL51	0.9583215801568059	0.04167841984319409
4	CAL851	0.034288228360234825	0.9657117716397652
4	DU4475	0.8769546298190696	0.12304537018093042
4	HBL100	0.9709942626185338	0.029005737381466168
4	HCC1143	0.061571562064485594	0.9384284379355144
4	HCC1187.1	0.12491087179534553	0.8750891282046545
4	HCC1395	0.973319770709919	0.02668022929008096
4	HCC1569	0.16208090816185303	0.837919091838147
4	HCC1599	0.04215812499979316	0.9578418750002068
4	HCC1806	0.10705660241146712	0.8929433975885329
4	HCC1937	0.02487498958929707	0.975125010410703
4	HCC1954	0.033645968077029596	0.9663540319229704
4	HCC3153	0.05616628765994575	0.9438337123400542
4	HCC38	0.7318747287195662	0.26812527128043384
4	HCC70	0.030408699627408362	0.9695913003725917
4	HDQP1	0.026099955997564116	0.9739000440024359
4	HS578T	0.9926962962827356	0.007303703717264409
4	JIMT1	0.07866603843133216	0.9213339615686679
4	MACLS2	0.08382602878191943	0.9161739712180805
4	MB157	0.830370251577009	0.16962974842299094
4	MDAMB157.1	0.9654333227166422	0.03456667728335783
4	MDAMB231	0.9550500350049275	0.04494996499507253
4	MDAMB436.1	0.9807451764592202	0.019254823540779786
4	MDAMB468	0.033069476156689065	0.9669305238433109
4	MX1	0.13277749803935493	0.8672225019606451
4	SKBR7	0.9548512419858814	0.04514875801411855
4	SUM102	0.6532349075975962	0.34676509240240383
4	SUM1315	0.9612113934168182	0.03878860658318184
4	SUM149	0.18143158876836263	0.8185684112316374
4	SUM159	0.9808999170170274	0.01910008298297261
4	SUM229	0.3102246318050098	0.6897753681949902
4	SW527	0.8480550330800675	0.15194496691993253
4	UACC3199	0.6472354306534535	0.35276456934654654
4	CAL120.1	0.9643726187299968	0.0356273812700032
4	HCC38.1	0.6029818089861012	0.3970181910138988
4	HCC1599.1	0.10491956951116706	0.8950804304888329
4	HCC1395.1	0.9686009960243644	0.03139900397563555
4	MDAMB468.1	0.013187712704657227	0.9868122872953428
4	MDAMB231.1	0.9834242868977662	0.016575713102233824
4	HCC1954.1	0.0252224619725152	0.9747775380274848
4	JIMT1.1	0.07211646267700052	0.9278835373229994
4	HDQP1.1	0.11982777829068296	0.8801722217093171
4	HMC18	0.9485122467634111	0.05148775323658894
4	BT20.1	0.03395405060051294	0.9660459493994871
4	HCC1806.1	0.24501907313508534	0.7549809268649147
4	HCC2157	0.10220090444309604	0.897799095556904
4	HCC1500	0.11347002151177557	0.8865299784882245
4	HCC1143.1	0.07903652673527128	0.9209634732647287
4	CAL51.1	0.8975874097839899	0.10241259021601012
4	CAL851.1	0.1833103735988509	0.8166896264011491
4	HCC1569.1	0.2366732267134975	0.7633267732865026
4	HCC70.1	0.007908669224144613	0.9920913307758554
4	DU4475.1	0.809949897834935	0.19005010216506502
4	HCC1937.1	0.010779817094738686	0.9892201829052614
5	Hs_578T	0.9766449509373348	0.023355049062665167
5	HCC1187	0.09569888058382732	0.9043011194161726
5	MDAMB157	0.9596117064415168	0.04038829355848317
5	MDAMB436	0.9748776574562033	0.02512234254379675
5	BT549	0.9940956843710936	0.005904315628906365
5	BT20	0.04605484149357371	0.9539451585064262
5	BT549.1	0.9679739286979528	0.032026071302047154
5	CAL120	0.9593128122857089	0.04068718771429114
5	CAL51	0.9472857584868661	0.052714241513133864
5	CAL851	0.029729458555425366	0.9702705414445746
5	DU4475	0.8783515142714953	0.12164848572850473
5	HBL100	0.9655457904844871	0.034454209515512924
5	HCC1143	0.0630761131163489	0.9369238868836511
5	HCC1187.1	0.12406113142589575	0.8759388685741043
5	HCC1395	0.9757304829691574	0.02426951703084257
5	HCC1569	0.19086040500596116	0.8091395949940389
5	HCC1599	0.04389776885835936	0.9561022311416406
5	HCC1806	0.0827665454486329	0.9172334545513671
5	HCC1937	0.027322671677716216	0.9726773283222838
5	HCC1954	0.041243257283596686	0.9587567427164033
5	HCC3153	0.04755347969622515	0.9524465203037749
5	HCC38	0.7308085994649484	0.26919140053505164
5	HCC70	0.03111048969153702	0.9688895103084629
5	HDQP1	0.022695786308401963	0.977304213691598
5	HS578T	0.9868361842285017	0.013163815771498277
5	JIMT1	0.08551613538814419	0.9144838646118558
5	MACLS2	0.09282881358374623	0.9071711864162537
5	MB157	0.803790366507748	0.19620963349225196
5	MDAMB157.1	0.9593424545919155	0.04065754540808453
5	MDAMB231	0.9563199677746042	0.04368003222539585
5	MDAMB436.1	0.9793404631138017	0.02065953688619826
5	MDAMB468	0.018665305871289836	0.9813346941287102
5	MX1	0.1348199521390884	0.8651800478609116
5	SKBR7	0.95731878269947	0.04268121730052998
5	SUM102	0.6456456065922885	0.35435439340771147
5	SUM1315	0.9526294460742251	0.04737055392577494
5	SUM149	0.17573675416607532	0.8242632458339247
5	SUM159	0.9702449176147513	0.02975508238524871
5	SUM229	0.299726262925357	0.700273737074643
5	SW527	0.8460984042370425	0.15390159576295748
5	UACC3199	0.6327928266204442	0.3672071733795558
5	CAL120.1	0.9559774957062145	0.044022504293785514
5	HCC38.1	0.5965411545643224	0.40345884543567756
5	HCC1599.1	0.09468047657260537	0.9053195234273946
5	HCC1395.1	0.9636320743137514	0.03636792568624858
5	MDAMB468.1	0.011030506933678992	0.988969493066321
5	MDAMB231.1	0.9755101968873662	0.024489803112633823
5	HCC1954.1	0.03648937223669625	0.9635106277633038
5	JIMT1.1	0.07670870777684087	0.9232912922231591
5	HDQP1.1	0.1352548460362759	0.8647451539637241
5	HMC18	0.9494742623430107	0.05052573765698931
5	BT20.1	0.028330849984638043	0.9716691500153619
5	HCC1806.1	0.2731647543117181	0.7268352456882818
5	HCC2157	0.11101054649792544	0.8889894535020746
5	HCC1500	0.13045762809124703	0.8695423719087529
5	HCC1143.1	0.08067408175768993	0.91932591824231
5	CAL51.1	0.9084329897861317	0.09156701021386826
5	CAL851.1	0.196389051421513	0.803610948578487
5	HCC1569.1	0.2766999889623979	0.7233000110376021
5	HCC70.1	0.011197747432627456	0.9888022525673725
5	DU4475.1	0.8127409610132785	0.18725903898672147
5	HCC1937.1	0.012066761207486457	0.9879332387925135
6	Hs_578T	0.9772992336604176	0.0227007663395824
6	HCC1187	0.092964803317478	0.907035196682522
6	MDAMB157	0.949672688848817	0.05032731115118305
6	MDAMB436	0.9630804607867376	0.03691953921326241
6	BT549	0.9918559929355953	0.008144007064404657
6	BT20	0.05376871750809128	0.9462312824919087
6	BT549.1	0.9701210345654566	0.02987896543454338
6	CAL120	0.9431384941712514	0.056861505828748604
6	CAL51	0.9532382529592474	0.046761747040752644
6	CAL851	0.028132058496431304	0.9718679415035687
6	DU4475	0.8771048365520469	0.12289516344795315
6	HBL100	0.9593852652102232	0.04061473478977684
6	HCC1143	0.05331249536440899	0.946687504635591
6	HCC1187.1	0.12382085675671986	0.8761791432432802
6	HCC1395	0.9757239019639203	0.024276098036079663
6	HCC1569	0.21372845219263917	0.7862715478073609
6	HCC1599	0.048207946075897054	0.9517920539241029
6	HCC1806	0.11539151209846257	0.8846084879015375
6	HCC1937	0.019096113972806764	0.9809038860271933
6	HCC1954	0.04227280577556756	0.9577271942244324
6	HCC3153	0.04195925825481242	0.9580407417451876
6	HCC38	0.7104082119009508	0.2895917880990492
6	HCC70	0.042119253715485964	0.957880746284514
6	HDQP1	0.01742828287662743	0.9825717171233725
6	HS578T	0.98378765027804	0.01621234972195995
6	JIMT1	0.10323559448803113	0.8967644055119689
6	MACLS2	0.09242600173822678	0.9075739982617732
6	MB157	0.7945888064644105	0.20541119353558945
6	MDAMB157.1	0.9495967665804941	0.05040323341950592
6	MDAMB231	0.9641735951026613	0.03582640489733868
6	MDAMB436.1	0.9775112312138221	0.022488768786177893
6	MDAMB468	0.020857460029570677	0.9791425399704293
6	MX1	0.1360622939094146	0.8639377060905854
6	SKBR7	0.9647695796557425	0.035230420344257496
6	SUM102	0.625374285537609	0.374625714462391
6	SUM1315	0.940699369555444	0.059300630444556024
6	SUM149	0.1900833554963918	0.8099166445036082
6	SUM159	0.9626267103813951	0.037373289618604866
6	SUM229	0.3154032927304275	0.6845967072695724
6	SW527	0.8484405267251078	0.15155947327489216
6	UACC3199	0.5581357381418657	0.4418642618581343
6	CAL120.1	0.9500699378026504	0.049930062197349634
6	HCC38.1	0.5661261862387929	0.43387381376120715
6	HCC1599.1	0.1141327137457189	0.8858672862542811
6	HCC1395.1	0.9570822683292773	0.04291773167072266
6	MDAMB468.1	0.017582092229492585	0.9824179077705074
6	MDAMB231.1	0.976322145061484	0.02367785493851604
6	HCC1954.1	0.03730978196689378	0.9626902180331062
6	JIMT1.1	0.0730839735159648	0.9269160264840353
6	HDQP1.1	0.1310007203391897	0.8689992796608104
6	HMC18	0.9564657904449629	0.04353420955503706
6	BT20.1	0.045571961055419816	0.9544280389445802
6	HCC1806.1	0.2742386909605303	0.7257613090394697
6	HCC2157	0.13780420529332213	0.8621957947066778
6	HCC1500	0.13315476796757786	0.8668452320324221
6	HCC1143.1	0.0770971582287433	0.9229028417712567
6	CAL51.1	0.9105953189489263	0.08940468105107369
6	CAL851.1	0.21963169665174276	0.7803683033482572
6	HCC1569.1	0.28133943148735996	0.71866056851264
6	HCC70.1	0.01847258894115939	0.9815274110588406
6	DU4475.1	0.7853905746406357	0.21460942535936434
6	HCC1937.1	0.013102261951792682	0.9868977380482074
7	Hs_578T	0.9684082804793226	0.03159171952067741
7	HCC1187	0.1147802941937082	0.8852197058062918
7	MDAMB157	0.9390891393837001	0.06091086061629991
7	MDAMB436	0.958715435304122	0.041284564695878045
7	BT549	0.991170953389148	0.008829046610852043
7	BT20	0.05413383664868099	0.945866163351319
7	BT549.1	0.9644512484048072	0.035548751595192774
7	CAL120	0.9396672700185584	0.06033272998144157
7	CAL51	0.9356758361020014	0.06432416389799855
7	CAL851	0.026120872656639937	0.97387912734336
7	DU4475	0.8604187852351298	0.13958121476487018
7	HBL100	0.9534526644838297	0.046547335516170296
7	HCC1143	0.046210576086297896	0.9537894239137021
7	HCC1187.1	0.1278304409821792	0.8721695590178208
7	HCC1395	0.9692377145461234	0.030762285453876603
7	HCC1569	0.19795339781741092	0.802046602182589
7	HCC1599	0.06426140114043784	0.9357385988595621
7	HCC1806	0.10895394790115753	0.8910460520988425
7	HCC1937	0.017092045293266998	0.982907954706733
7	HCC1954	0.05022290718999028	0.9497770928100098
7	HCC3153	0.04609330168083068	0.9539066983191693
7	HCC38	0.7050323077603871	0.29496769223961294
7	HCC70	0.04676903087581953	0.9532309691241805
7	HDQP1	0.02796458060635973	0.9720354193936402
7	HS578T	0.9845027342470026	0.015497265752997369
7	JIMT1	0.10808661865756916	0.8919133813424308
7	MACLS2	0.08545164068612096	0.914548359313879
7	MB157	0.7605432398182242	0.23945676018177575
7	MDAMB157.1	0.9453919300022985	0.054608069997701514
7	MDAMB231	0.9478695346289181	0.0521304653710819
7	MDAMB436.1	0.9694638344360852	0.030536165563914808
7	MDAMB468	0.018534684583315066	0.9814653154166849
7	MX1	0.1299862302338725	0.8700137697661274
7	SKBR7	0.9494363405557037	0.050563659444296305
7	SUM102	0.6333789402245718	0.36662105977542825
7	SUM1315	0.9363614261513253	0.06363857384867466
7	SUM149	0.18475012083728884	0.8152498791627112
7	SUM159	0.9529931133218414	0.047006886678158555
7	SUM229	0.2973951233898536	0.7026048766101465
7	SW527	0.8312924458201015	0.16870755417989847
7	UACC3199	0.5479292470889326	0.45207075291106735
7	CAL120.1	0.9409428698994845	0.0590571301005155
7	HCC38.1	0.5870356408365137	0.4129643591634863
7	HCC1599.1	0.13451879391252747	0.8654812060874726
7	HCC1395.1	0.9581274686000066	0.04187253139999336
7	MDAMB468.1	0.018990658399456697	0.9810093416005433
7	MDAMB231.1	0.9731036213471274	0.026896378652872643
7	HCC1954.1	0.03667344545663287	0.9633265545433671
7	JIMT1.1	0.07367783269422681	0.9263221673057732
7	HDQP1.1	0.1448431650673413	0.8551568349326587
7	HMC18	0.9557780750240062	0.044221924975993754
7	BT20.1	0.031412037986626555	0.9685879620133735
7	HCC1806.1	0.28825986299461526	0.7117401370053847
7	HCC2157	0.14024919987868037	0.8597508001213197
7	HCC1500	0.1463238602965315	0.8536761397034685
7	HCC1143.1	0.08555069263325911	0.9144493073667409
7	CAL51.1	0.8899526246402993	0.11004737535970066
7	CAL851.1	0.22849118100559165	0.7715088189944084
7	HCC1569.1	0.26865400545469253	0.7313459945453075
7	HCC70.1	0.02120192538335011	0.9787980746166499
7	DU4475.1	0.7791390335114493	0.2208609664885507
7	HCC1937.1	0.010053038592969337	0.9899469614070306
8	Hs_578T	0.9634903956640567	0.0365096043359433
8	HCC1187	0.11851698747036545	0.8814830125296346
8	MDAMB157	0.9485825591534722	0.05141744084652777
8	MDAMB436	0.9546823642032368	0.04531763579676318
8	BT549	0.9955764452290068	0.00442355477099321
8	BT20	0.06128611642535945	0.9387138835746406
8	BT549.1	0.953305878433195	0.04669412156680497
8	CAL120	0.9365061734209537	0.06349382657904634
8	CAL51	0.9454959454136155	0.05450405458638452
8	CAL851	0.02421024746635008	0.97578975253365
8	DU4475	0.861594672430792	0.13840532756920798
8	HBL100	0.9455788897717433	0.054421110228256686
8	HCC1143	0.05370976172792255	0.9462902382720775
8	HCC1187.1	0.1280000690980201	0.8719999309019799
8	HCC1395	0.959975425674189	0.04002457432581097
